  1273.2     53.50   5.6230E-02  0.847  0.153  9.99E-05  4.46E-50  2.42E-42  6.35E-24  0.00E+00  0.00E+00
  1270.7     53.45   6.3100E-02  0.847  0.153  9.99E-05  4.46E-50  2.42E-42  6.35E-24  0.00E+00  0.00E+00
  1268.2     53.40   7.0790E-02  0.847  0.153  9.99E-05  4.46E-50  2.42E-42  6.35E-24  0.00E+00  0.00E+00
  1265.6     53.30   7.9430E-02  0.847  0.153  9.99E-05  4.46E-50  2.42E-42  6.35E-24  0.00E+00  0.00E+00
  1263.1     53.20   8.9130E-02  0.847  0.153  9.99E-05  4.46E-50  2.42E-42  6.35E-24  0.00E+00  0.00E+00
  1260.6     53.00   1.0000E-01  0.847  0.153  9.99E-05  4.46E-50  2.42E-42  6.35E-24  0.00E+00  0.00E+00
  1258.1     53.00   1.1220E-01  0.847  0.153  9.99E-05  4.46E-50  2.42E-42  6.35E-24  0.00E+00  0.00E+00
  1255.6     53.10   1.2589E-01  0.847  0.153  9.29E-05  4.46E-50  2.42E-42  6.35E-24  0.00E+00  0.00E+00
  1253.1     53.40   1.4125E-01  0.847  0.153  9.38E-05  4.46E-50  2.42E-42  6.35E-24  0.00E+00  0.00E+00
  1250.6     53.50   1.5849E-01  0.847  0.153  8.72E-05  4.46E-50  2.42E-42  6.35E-24  0.00E+00  0.00E+00
  1248.1     53.90   1.7783E-01  0.847  0.153  9.16E-05  4.46E-50  2.42E-42  6.35E-24  0.00E+00  0.00E+00
  1245.5     54.30   1.9953E-01  0.847  0.153  9.60E-05  4.46E-50  2.42E-42  6.35E-24  0.00E+00  0.00E+00
  1242.9     54.70   2.2387E-01  0.847  0.153  1.00E-04  4.46E-50  2.42E-42  6.35E-24  0.00E+00  0.00E+00
  1240.4     55.20   2.5119E-01  0.847  0.153  1.09E-04  4.46E-50  2.42E-42  6.35E-24  0.00E+00  0.00E+00
  1237.7     55.70   2.8184E-01  0.847  0.153  1.18E-04  4.46E-50  2.42E-42  6.35E-24  0.00E+00  0.00E+00
  1235.1     56.30   3.1623E-01  0.847  0.153  1.32E-04  4.46E-50  2.42E-42  6.35E-24  0.00E+00  0.00E+00
  1232.4     57.20   3.5481E-01  0.847  0.153  1.63E-04  4.46E-50  2.42E-42  6.35E-24  0.00E+00  0.00E+00
  1229.7     58.30   3.9811E-01  0.847  0.153  2.15E-04  4.46E-50  2.42E-42  6.35E-24  0.00E+00  0.00E+00
  1226.9     59.60   4.4668E-01  0.847  0.153  2.99E-04  4.46E-50  2.42E-42  6.35E-24  0.00E+00  0.00E+00
  1221.0     59.98   4.9368E-01  0.847  0.152  3.07E-04  1.15E-44  3.77E-37  6.12E-20  0.00E+00  5.26E-45
  1220.0     60.89   5.1397E-01  0.847  0.152  3.96E-04  5.29E-44  1.60E-36  1.82E-19  0.00E+00  2.32E-44
  1219.0     61.78   5.3480E-01  0.847  0.152  5.04E-04  2.28E-43  6.42E-36  5.15E-19  0.00E+00  9.65E-44
  1218.0     62.67   5.5618E-01  0.847  0.152  6.34E-04  9.30E-43  2.43E-35  1.39E-18  0.00E+00  3.77E-43
  1217.0     63.53   5.7812E-01  0.847  0.152  7.90E-04  3.57E-42  8.65E-35  3.56E-18  0.00E+00  1.39E-42
  1216.0     64.39   6.0064E-01  0.847  0.152  9.73E-04  1.30E-41  2.92E-34  8.73E-18  0.00E+00  4.86E-42
  1215.0     65.22   6.2375E-01  0.846  0.152  1.19E-03  4.45E-41  9.32E-34  2.05E-17  0.00E+00  1.60E-41
  1214.0     66.04   6.4748E-01  0.846  0.152  1.43E-03  1.45E-40  2.82E-33  4.61E-17  0.00E+00  5.01E-41
  1213.0     66.84   6.7186E-01  0.846  0.152  1.71E-03  4.48E-40  8.13E-33  9.97E-17  0.00E+00  1.49E-40
  1212.0     67.63   6.9689E-01  0.846  0.152  2.02E-03  1.32E-39  2.23E-32  2.07E-16  0.00E+00  4.21E-40
  1211.0     68.39   7.2261E-01  0.845  0.152  2.37E-03  3.69E-39  5.83E-32  4.15E-16  0.00E+00  1.13E-39
  1210.0     69.14   7.4905E-01  0.845  0.152  2.76E-03  9.89E-39  1.46E-31  8.03E-16  0.00E+00  2.93E-39
  1209.0     69.87   7.7622E-01  0.845  0.152  3.18E-03  2.54E-38  3.51E-31  1.50E-15  0.00E+00  7.26E-39
  1208.0     70.58   8.0417E-01  0.844  0.152  3.64E-03  6.25E-38  8.10E-31  2.73E-15  0.00E+00  1.73E-38
  1207.0     71.28   8.3291E-01  0.844  0.152  4.14E-03  1.48E-37  1.80E-30  4.81E-15  0.00E+00  3.97E-38
  1206.0     71.96   8.6249E-01  0.843  0.152  4.68E-03  3.38E-37  3.87E-30  8.26E-15  0.00E+00  1.60E-37
  1205.0     72.92   8.9281E-01  0.843  0.152  4.93E-03  1.08E-36  1.13E-29  1.77E-14  0.00E+00  5.07E-37
  1204.0     73.88   9.2378E-01  0.843  0.152  4.93E-03  3.35E-36  3.22E-29  3.68E-14  0.00E+00  1.56E-36
  1203.0     74.84   9.5541E-01  0.843  0.152  4.93E-03  1.01E-35  8.89E-29  7.50E-14  0.00E+00  4.66E-36
  1202.0     75.80   9.8770E-01  0.843  0.152  4.93E-03  2.96E-35  2.39E-28  1.49E-13  0.00E+00  1.36E-35
  1201.0     76.75   1.0207E+00  0.843  0.152  4.93E-03  8.46E-35  6.24E-28  2.91E-13  0.00E+00  3.84E-35
  1200.0     77.70   1.0543E+00  0.843  0.152  4.93E-03  2.35E-34  1.59E-27  5.55E-13  0.00E+00  1.06E-34
  1199.0     78.65   1.0886E+00  0.843  0.152  4.93E-03  6.39E-34  3.96E-27  1.04E-12  0.00E+00  2.87E-34
