0.339060	114.340000	0.865000	0.134000	0.000000	[1.2014903879970708e-18, 9.924033600579621e-18, 4.166251601490082e-17, 1.2143268152046827e-15]	[1.9402011102644915e-19, 1.639919878641255e-18, 7.4937284427721469e-18, 4.3645457794256155e-16]
0.359030	116.640000	0.865000	0.134000	0.000000	[3.498702719521665e-18, 2.8925176649299754e-17, 1.2187860810899685e-16, 3.675707017565938e-15]	[6.070454859673075e-19, 5.1355789211372742e-18, 2.354106249153664e-17, 1.3627810206022701e-15]
0.379750	118.940000	0.865000	0.134000	0.000000	[9.69700027603001e-18, 8.024422932636425e-17, 3.3937149593432726e-16, 1.0548854774845153e-14]	[1.8032622325940963e-18, 1.5268428209769223e-17, 7.019347310591323e-17, 4.028254740410385e-15]
0.401230	121.230000	0.865000	0.134000	0.000000	[2.5817519958808333e-17, 2.1384603171560325e-16, 9.077668543105815e-16, 2.8964184240473425e-14]	[5.1317530770083194e-18, 4.3485346400589983e-17, 2.0045397935393118e-16, 1.1375075041653917e-14]
0.423490	123.510000	0.865000	0.134000	0.000000	[6.613906750124854e-17, 5.48347894290592e-16, 2.336337118531879e-15, 7.622501556071014e-14]	[1.4015345034523226e-17, 1.1884981793469306e-16, 5.4922311513586503e-16, 3.074617637207738e-14]
0.446550	125.780000	0.865000	0.134000	0.000000	[1.637872432913148e-16, 1.35921825390493e-15, 5.81250012072981e-15, 1.9319573595280116e-13]	[3.6908660376848826e-17, 3.1319705850635388e-16, 1.4506446813740316e-15, 7.9940283587598839e-14]
0.470420	128.040000	0.865000	0.134000	0.000000	[3.910004077502431e-16, 3.247846052010187e-15, 1.3939463740574466e-14, 4.703688357572196e-13]	[9.3471575789679292e-17, 7.9367377134689031e-16, 3.68381826763642e-15, 1.9943543237563193e-13]
0.495110	130.290000	0.865000	0.134000	0.000000	[9.068183982066536e-16, 7.539531425455758e-15, 3.247498316316512e-14, 1.1088479356090858e-12]	[2.2944161413637982e-16, 1.9493389634624999e-15, 9.0652729166929706e-15, 4.8127451114618424e-13]
0.520640	132.540000	0.865000	0.134000	0.000000	[2.029745857465379e-15, 1.6891524385707388e-14, 7.301414959126764e-14, 2.515426811550105e-12]	[5.4248191695788842e-16, 4.6114247930349106e-15, 2.1483209974914933e-14, 1.1166924804560338e-12]
0.547030	134.780000	0.865000	0.134000	0.000000	[4.42903038918427e-15, 3.6892087218396953e-14, 1.6001946473300867e-13, 5.546004651067335e-12]	[1.2477233816423799e-15, 1.0611691556143663e-14, 4.9516724185661793e-14, 2.5160878386830557e-12]
0.574300	137.010000	0.865000	0.134000	0.000000	[9.42282775564187e-15, 7.855907533822424e-14, 3.419016873229783e-13, 1.1887979751363526e-11]	[2.7923742540757016e-15, 2.3759600992396927e-14, 1.1103151230283954e-13, 5.5071394358178749e-12]
0.602450	139.230000	0.865000	0.134000	0.000000	[1.9438162609918862e-14, 1.6220083152772267e-13, 7.08245541739787e-13, 2.4641884967668933e-11]	[6.0476707136589812e-15, 5.1479773156427869e-14, 2.4089281240180437e-13, 1.1647610991043628e-11]
0.631500	141.450000	0.865000	0.134000	0.000000	[3.927366416893068e-14, 3.2800106203373133e-13, 1.4368010610023104e-12, 4.991262897524127e-11]	[1.2807444048619743e-14, 1.0906352496720625e-13, 5.1096806704551527e-13, 2.4057691754016023e-11]
0.661480	143.660000	0.865000	0.134000	0.000000	[7.751580616055421e-14, 6.479337009250352e-13, 2.847064806592256e-12, 9.852424944284466e-11]	[2.6449025627820469e-14, 2.2531009422086671e-13, 1.0567395604109034e-12, 4.8392139546983559e-11]
0.692390	145.860000	0.865000	0.134000	0.000000	[1.499602011220028e-13, 1.2545056867795495e-12, 5.52888430216992e-12, 1.9019619105913044e-10]	[5.3446747426066489e-14, 4.5544116568358865e-13, 2.1381671099104848e-12, 9.5136219459611458e-11]
0.724260	148.060000	0.865000	0.134000	0.000000	[2.8298246001604097e-13, 2.369209559018389e-12, 1.0471862637928399e-11, 3.5745947812649183e-10]	[1.0519982063684198e-13, 8.9671340290876756e-13, 4.2134645658427947e-12, 1.8199586902807821e-10]
0.757090	150.250000	0.865000	0.134000	0.000000	[5.249944601495364e-13, 4.398804645892413e-12, 1.949664023257789e-11, 6.591876501633818e-10]	[2.0326009484805138e-13, 1.7330289750036809e-12, 8.1493187662434393e-12, 3.4141599161249676e-10]
0.790900	152.430000	0.865000	0.134000	0.000000	[9.583432550947908e-13, 8.03572778799166e-12, 3.571105300423209e-11, 1.1938817727875135e-09]	[3.8585528046400034e-13, 3.2906458095894733e-12, 1.5483955484133994e-11, 6.286904683402817e-10]
0.825700	154.610000	0.865000	0.134000	0.000000	[1.7050734436371816e-12, 1.4307405625462736e-11, 6.374465403265806e-11, 2.1042872934888072e-09]	[7.1305117594314468e-13, 6.0823249855387854e-12, 2.863622157288197e-11, 1.1261358212021372e-09]
0.861520	156.780000	0.865000	0.134000	0.000000	[2.9943273259817175e-12, 2.514305562044704e-11, 1.1229274808611203e-10, 3.654898447907923e-09]	[1.298880874025563e-12, 1.1081520578245771e-11, 5.2197475862286204e-11, 1.9867791265785987e-09]
0.898370	158.950000	0.865000	0.134000	0.000000	[5.174533017291997e-12, 4.347900225035275e-11, 1.9463222355694073e-10, 6.238501105596097e-09]	[2.3256657594940431e-12, 1.984487980335926e-11, 9.3511582676040579e-11, 3.4432368089899006e-09]
0.936270	161.110000	0.865000	0.134000	0.000000	[8.800084832641101e-12, 7.39897363075635e-11, 3.3193400760356475e-10, 1.0464303890605205e-08]	[4.092926247566067e-12, 3.4929783918379685e-11, 1.6464215724215548e-10, 5.8614108277337163e-09]
0.975230	163.260000	0.865000	0.134000	0.000000	[1.470115221159062e-11, 1.236797262728446e-10, 5.559898871223812e-10, 1.7219314945175314e-08]	[7.0673546175883777e-12, 6.032116289223461e-11, 2.8438438795510108e-10, 9.783911587225289e-09]
1.015300	165.410000	0.865000	0.134000	0.000000	[2.4303314336902065e-11, 2.0457973127587134e-10, 9.214391397886519e-10, 2.800818715218126e-08]	[1.206418304159188e-11, 1.0297990301751504e-10, 4.8556238030161702e-10, 1.6137099054259636e-08]
1.056400	167.550000	0.865000	0.134000	0.000000	[3.968249286798804e-11, 3.3421941902778827e-10, 1.508040997020809e-09, 4.4947021193382475e-08]	[2.0317760959645041e-11, 1.734454413371063e-10, 8.178566222243157e-10, 2.6248004394542996e-08]
1.098600	169.690000	0.865000	0.134000	0.000000	[6.378540378497725e-11, 5.374974903683959e-10, 2.4293014847807345e-09, 7.094165688917749e-08]	[3.3653930072419134e-11, 2.873073759866843e-10, 1.354722684814654e-09, 4.1975822211931959e-08]
1.142000	171.830000	0.865000	0.134000	0.000000	[1.0119883864811985e-10, 8.531769478729628e-10, 3.861991835478408e-09, 1.104101821666339e-07]	[5.4970138385864014e-11, 4.6930284378759567e-10, 2.2126533332715865e-09, 6.6169107928730499e-08]
1.186500	173.950000	0.865000	0.134000	0.000000	[1.5883653547522135e-10, 1.339692807184506e-09, 6.07263658773202e-09, 1.6981077254570093e-07]	[8.8720718300442964e-11, 7.5745617814204391e-10, 3.5705834464125538e-09, 1.0302506486027642e-07]
1.232200	176.080000	0.865000	0.134000	0.000000	[2.4671161286617954e-10, 2.0817187178759406e-09, 9.448003077831036e-09, 2.582736290172888e-07]	[1.4159464896050997e-10, 1.2088649837395383e-09, 5.6970706988568818e-09, 1.5858821129259132e-07]
1.279100	178.200000	0.865000	0.134000	0.000000	[3.7814286591414495e-10, 3.1918979207435005e-09, 1.4502640648837452e-08, 3.8727400511575713e-07]	[2.2276387761209256e-10, 1.901803470344252e-09, 8.9598072495581311e-09, 2.4056749915484426e-07]
1.327100	180.310000	0.865000	0.134000	0.000000	[5.724737806128692e-10, 4.833836383767056e-09, 2.1983855766687462e-08, 5.731307450913815e-07]	[3.4579728956166661e-10, 2.9520534611744042e-09, 1.3902258223348553e-08, 3.6001274157447431e-07]
1.376400	182.420000	0.865000	0.134000	0.000000	[8.609900236772221e-10, 7.272102152964258e-09, 3.309925514086576e-08, 8.419152399546656e-07]	[5.3274317888300277e-10, 4.5477258474170457e-09, 2.1406830732793206e-08, 5.3458249733492187e-07]
1.426900	184.520000	0.865000	0.134000	0.000000	[1.281575905672692e-09, 1.0827101179937458e-08, 4.931099912173664e-08, 1.2230073660040696e-06]	[8.1140240900481528e-10, 6.9259324819412611e-09, 3.2583809198186457e-08, 7.8462580140319803e-07]
1.478700	186.630000	0.865000	0.134000	0.000000	[1.88425943068636e-09, 1.5921977614041604e-08, 7.254982798279351e-08, 1.7537664317380149e-06]	[1.2196102650956086e-09, 1.0409294528439783e-08, 4.8942017627076071e-08, 1.1364611554530001e-06]
1.531700	188.720000	0.865000	0.134000	0.000000	[2.754444948378097e-09, 2.3278517891854398e-08, 1.0610023173330033e-07, 2.4980271113353423e-06]	[1.8201754310280442e-09, 1.5533282879907816e-08, 7.2984070161077108e-08, 1.6341171708467902e-06]
1.586000	190.810000	0.865000	0.134000	0.000000	[3.999946217104974e-09, 3.38078776226676e-08, 1.5410582903673612e-07, 3.531872128063609e-06]	[2.6953393071763354e-09, 2.2998819405794299e-08, 1.0798034764774991e-07, 2.3312926912617877e-06]
1.641600	192.900000	0.865000	0.134000	0.000000	[5.761126031064149e-09, 4.8695664369767184e-08, 2.2194600128667682e-07, 4.9488807307631084e-06]	[3.9537090684418057e-09, 3.3731159338996966e-08, 1.5823957054791686e-07, 3.2945458269648065e-06]
1.698600	194.990000	0.865000	0.134000	0.000000	[8.221442921805512e-09, 6.949055060938926e-08, 3.166293313930582e-07, 6.864840098919417e-06]	[5.7388356519607223e-09, 4.8952728366245533e-08, 2.294428238068776e-07, 4.6067065716873644e-06]
1.756800	197.070000	0.865000	0.134000	0.000001	[1.1654827736129068e-08, 9.85033453783084e-08, 4.485881256001321e-07, 9.451456758020556e-06]	[8.2619601853422193e-09, 7.0462009419642931e-08, 3.2994113754036313e-07, 6.3893432758522154e-06]
1.816500	199.150000	0.865000	0.134000	0.000001	[1.6407175059505986e-08, 1.38649558194338e-07, 6.309398811111812e-07, 1.2909635718207483e-05]	[1.1793844788881498e-08, 1.0056294223280015e-07, 4.7040424909875566e-07, 8.7860642859126462e-06]
1.877500	201.220000	0.865000	0.134000	0.000001	[2.3019476529822638e-08, 1.9448555427093898e-07, 8.841303613043912e-07, 1.7554858968556465e-05]	[1.6746885807419831e-08, 1.4276417468524565e-07, 6.6707286052335196e-07, 1.2018695684712126e-05]
1.939900	203.290000	0.865000	0.134000	0.000001	[3.188394326136792e-08, 2.693060331224342e-07, 1.2227751499662896e-06, 2.3550497431711852e-05]	[2.3443252621598749e-08, 1.9980107522231913e-07, 9.3248561294097268e-07, 1.6208895939109674e-05]
2.003700	205.360000	0.865000	0.134000	0.000002	[4.409979123224181e-08, 3.7235600215056067e-07, 1.6881499962112092e-06, 3.151440567733126e-05]	[3.2702577416192748e-08, 2.7864346451140242e-07, 1.2988321931479448e-06, 2.1785636852940374e-05]
2.069000	207.420000	0.865000	0.134000	0.000002	[6.097347557038505e-08, 5.146019074112799e-07, 2.3288435269060794e-06, 4.209632481217372e-05]	[4.5488774769312597e-08, 3.8748004049518188e-07, 1.8037633057909678e-06, 2.9196282554499634e-05]
2.135700	209.480000	0.865000	0.134000	0.000003	[8.344349701211794e-08, 7.03889486154815e-07, 3.1790398323440534e-06, 5.561945138513709e-05]	[6.251951290365388e-08, 5.3239138010436679e-07, 2.4748955369366453e-06, 3.8666832827010797e-05]
2.203900	211.540000	0.865000	0.134000	0.000004	[1.1387034363106767e-07, 9.599953374737185e-07, 4.325757799112851e-06, 7.31964318972403e-05]	[8.5478195542499839e-08, 7.2766727751257979e-07, 3.3777108404313014e-06, 5.0946995546975312e-05]
2.273500	213.590000	0.865000	0.134000	0.000005	[1.547729053502723e-07, 1.303964054522518e-06, 5.860597557875185e-06, 9.584170489358039e-05]	[1.1610916124403588e-07, 9.8809251356364851e-07, 4.579506084371044e-06, 6.6699183911172444e-05]
2.344700	215.650000	0.865000	0.134000	0.000006	[2.0911084021014975e-07, 1.760485635002622e-06, 7.890399186383576e-06, 0.00012465510858688093]	[1.5645262393771837e-07, 1.330942847730561e-06, 6.1585774849022085e-06, 8.6634213939134065e-05]
2.417400	217.690000	0.865000	0.134000	0.000008	[2.825208541018145e-07, 2.3765784816139524e-06, 1.0618719247038339e-05, 0.0001618989243835566]	[2.1012392372113349e-07, 1.7868498419379751e-06, 8.2541614581371849e-06, 0.00011216042485086652]
2.491700	219.740000	0.865000	0.134000	0.000010	[3.812822274189125e-07, 3.2045110737069212e-06, 1.4270011129943447e-05, 0.00020983434435241792]	[2.810855319443849e-07, 2.3893443692817626e-06, 1.101782846608355e-05, 0.00014465791276181835]
2.567500	221.780000	0.865000	0.134000	0.000013	[5.079792347211011e-07, 4.265475030634144e-06, 1.892983063568626e-05, 0.0002685421631575686]	[3.7076850840283264e-07, 3.1503714247580725e-06, 1.4500308308984378e-05, 0.00018399337427875]
2.644800	223.820000	0.865000	0.134000	0.000016	[6.813039931674774e-07, 5.71511821097858e-06, 2.526803684353861e-05, 0.0003454293919636219]	[4.9020073479695403e-07, 4.1633504601774476e-06, 1.9126018096781963e-05, 0.00023461907215262658]
2.723800	225.860000	0.865000	0.134000	0.000020	[9.091142565109933e-07, 7.618168366323625e-06, 3.355144518896211e-05, 0.0004419694642342494]	[6.4335203264682444e-07, 5.4615808277264946e-06, 2.5039787406462998e-05, 0.00029701144262282562]
2.804400	227.900000	0.865000	0.134000	0.000025	[1.2058529593936244e-06, 1.0094069978807918e-05, 4.428060566408036e-05, 0.0005622096707240541]	[8.3772088251906929e-07, 7.1082157407961668e-06, 3.2521435493123418e-05, 0.00037311292436333635]
2.886700	229.930000	0.865000	0.134000	0.000031	[1.6026994514048675e-06, 1.3401060798342276e-05, 5.854457929612744e-05, 0.0007160603098732682]	[1.0889631160588909e-06, 9.2354024755520811e-06, 4.2162256339741941e-05, 0.00046795124384456659]
2.970600	231.960000	0.865000	0.134000	0.000038	[2.1233676117524806e-06, 1.7734588072320742e-05, 7.715195732619711e-05, 0.0009093263308763802]	[1.4077048290548368e-06, 1.1932360184068261e-05, 5.4352459788333435e-05, 0.00058376774502275791]
3.056200	233.990000	0.865000	0.134000	0.000047	[2.804050682295476e-06, 2.3393150163574766e-05, 0.00010134126808637762, 0.0011515179517928536]	[1.8098719184700328e-06, 1.5332920572542259e-05, 6.9679766782407258e-05, 0.00072442225972147009]
3.143500	236.010000	0.865000	0.134000	0.000057	[3.689110794149519e-06, 3.074210141804566e-05, 0.00013262041290617267, 0.0014536974445272146]	[2.3135338021496377e-06, 1.9588657099146345e-05, 8.8804921853341139e-05, 0.00089389346788839566]
3.232500	238.040000	0.865000	0.134000	0.000069	[4.8587033013967585e-06, 4.044245493058233e-05, 0.0001737326309133339, 0.0018378303633892967]	[2.9516860120671931e-06, 2.4977058756793561e-05, 0.00011295109675131575, 0.0011011862962575795]
3.323200	240.060000	0.865000	0.134000	0.000083	[6.374004974369165e-06, 5.299618508869991e-05, 0.00022672048150599022, 0.002316852410846981]	[3.7446617267036982e-06, 3.1667608980300053e-05, 0.00014283758692184924, 0.0013491007474295011]
3.415800	242.080000	0.865000	0.134000	0.000100	[8.300636421604473e-06, 6.894152166720632e-05, 0.0002937706625297962, 0.0029045010433940387]	[4.7149801113391843e-06, 3.9847669093006654e-05, 0.00017925375133657291, 0.0016406009297637472]
3.510100	244.100000	0.865000	0.134000	0.000120	[1.08327029182987e-05, 8.987626058064359e-05, 0.00038147049411279145, 0.003651446873692169]	[5.9308785710610318e-06, 5.0090109404137154e-05, 0.00022470807234739791, 0.0019935688568441705]
3.606200	246.110000	0.865000	0.134000	0.000144	[1.418156031715373e-05, 0.0001175362606867207, 0.0004969145610890186, 0.004607742072376754]	[7.456709583517775e-06, 6.2932979061436294e-05, 0.00028151716808496273, 0.0024215757777735014]
3.704200	248.130000	0.865000	0.134000	0.000172	[1.8479566590821905e-05, 0.00015300400651545846, 0.0006444539577501427, 0.005798708612619705]	[9.3269760928659412e-06, 7.866091455290347e-05, 0.0003508385607588247, 0.002926989373348884]
