-81.277174	2.690218
-81.195652	2.445652
-81.114130	2.282609
-81.032609	2.119565
-80.951087	1.956522
-80.869565	1.793478
-80.788043	1.630435
-80.706522	1.467391
-80.625000	1.222806
-80.543478	0.978198
-80.461957	0.733562
-80.380435	0.488966
-80.298913	0.244269
-80.217391	0.081166
-80.135870	-0.082055
-80.054348	-0.163722
-79.972826	-0.326991
-79.891304	-0.326991
-79.809783	-0.490293
-79.728261	-0.571931
-79.646739	-0.653627
-79.565217	-0.735294
-79.483696	-0.816993
-79.402174	-0.816993
-79.320652	-0.653627
-79.239130	-0.571984
-79.157609	-0.327071
-79.076087	-0.163896
-78.994565	-0.000663
-78.913043	0.244099
-78.831522	0.570430
-78.750000	0.651965
-78.668478	0.896672
-78.586957	0.978237
-78.505435	1.222826
-78.423913	1.385870
-78.342391	1.548913
-78.260870	1.630435
-78.179348	1.711956
-78.097826	1.793478
-78.016304	1.875000
-77.934783	1.956522
-77.853261	2.038044
-77.771739	2.119565
-77.690217	2.201087
-77.608696	2.282609
-77.527174	2.282609
-77.445652	2.445652
-77.364130	2.527174
-77.282609	2.608696
-77.201087	2.690218
-77.119565	2.608696
-77.038043	2.608696
-76.956522	2.608696
-76.875000	2.527174
-76.793478	2.445652
-76.711957	2.445652
-76.630435	2.445652
-76.548913	2.445652
-76.467391	2.445652
-76.385870	2.445652
-76.304348	2.445652
-76.222826	2.527174
-76.141304	2.608696
-76.059783	2.690218
-75.978261	2.771739
-75.896739	2.853261
-75.815217	2.934783
-75.733696	2.934783
-75.652174	2.853261
-75.570652	2.771739
-75.489130	2.608696
-75.407609	2.445652
-75.326087	2.282609
-75.244565	2.119565
-75.163043	1.956522
-75.081522	1.793478
-75.000000	1.630435
-74.918478	1.467391
-74.836957	1.222826
-74.755435	1.141304
-74.673913	0.896739
-74.592391	0.733666
-74.510870	0.652092
-74.429348	0.407355
-74.347826	0.162634
-74.266304	-0.082232
-74.184783	-0.245479
-74.103261	-0.327153
