   0 0.884380095337
   1 0.91577583815
   2 0.878975109355
   3 0.911662649515
   4 0.897812888625
   5 0.896350745636
   6 0.898408210508
   7 0.900235301852
   8 0.886979139751
   9 0.907157353264
   0 0.888601132534
   1 0.927425219677
   2 0.878242277593
   3 0.908445902929
   4 0.896402426891
   5 0.896362565043
   6 0.907496655953
   7 0.919289519551
   8 0.882677333336
   9 0.911635606429
   0 0.863175844465
   1 0.937898677433
   2 0.869363585962
   3 0.909509182682
   4 0.894534590564
   5 0.899193347574
   6 0.90747297558
   7 0.928266322834
   8 0.882356573646
   9 0.913036710435
   0 0.836716725876
   1 0.934461731795
   2 0.878654691624
   3 0.909587120996
   4 0.892971964569
   5 0.900679247349
   6 0.907048952128
   7 0.995964159179
   8 0.88163550429
   9 0.916202239431
   0 0.797551305777
   1 0.945490602212
   2 0.8652447183
   3 0.897542740047
   4 0.900711068271
   5 0.883827775365
   6 0.920687578938
   7 0.966737898646
   8 0.853256254502
   9 0.921189659898
   0 0.746941927992
   1 0.983652890387
   2 0.905047361553
   3 0.899894102742
   4 0.883765035454
   5 1.01807266046
   6 0.922705726983
   7 0.952519930434
   8 0.864533567047
   9 0.914532195676
   0 0.697016184431
   1 0.967047147397
   2 0.874054085382
   3 0.947166846165
   4 0.880295039701
   5 1.1706152475
   6 0.967810006213
   7 1.00099745023
   8 0.863054137889
   9 0.944099941631
   0 0.620388294949
   1 1.01318581498
   2 0.903188971508
   3 0.917981310322
   4 0.906397913918
   5 1.05215497719
   6 1.06618084075
   7 1.0535004481
   8 0.846642923752
   9 0.934462789833
   0 0.429951528017
   1 1.04905322824
   2 0.911696294231
   3 0.891995723562
   4 0.7743990935
   5 1.05376105508
   6 0.989719632299
   7 0.994291935175
   8 0.811801040013
   9 0.862220289881
   0 0.611724663429
   1 1.05292162635
   2 0.888852140732
   3 0.818352752685
   4 0.773809277993
   5 1.05499209639
   6 0.978269849478
   7 0.890915223605
   8 0.811599561628
   9 1.058534442
   0 0.343060849367
   1 1.12262051738
   2 0.827160623496
   3 0.817460431645
   4 0.562678147262
   5 0.923693530811
   6 0.921273444465
   7 0.879877594288
   8 0.808244370845
   9 0.819612440405
   0 0.343060849367
   1 1.21730323425
   2 0.798415976232
   3 0.815693530764
   4 0.697546258408
   5 1.03071720048
   6 1.44685878851
   7 0.958907897489
   8 0.801263325443
   9 0.448281947623
   0 0.363841082695
   1 0.865055612488
   2 0.7956702247
   3 0.765887137601
   4 0.68879039557
   5 1.07768197788
   6 1.5167189065
   7 1.07083266044
   8 0.804812141642
   9 0.329866205982
   0 0.265911938822
   1 0.950159449357
   2 0.793146840303
   3 0.700768353781
   4 0.800527356644
   5 0.970083859829
   6 1.5167189065
   7 0.909631344581
   8 0.87533851356
   9 0.413022284481
   0 0.265911938822
   1 0.93018367152
   2 0.712203580993
   3 0.727641618198
   4 1.07700618966
   5 0.914656841911
   6 1.5167189065
   7 1.08687507715
   8 0.85604044341
   9 0.263159403363
   0 0.266112638785
   1 0.867890330055
   2 0.605122850395
   3 0.75053811932
   4 0.73473258495
   5 0.911206931869
   6 1.08973966473
   7 1.13147818207
   8 0.998915298624
   9 0.263159403363
   0 0.522185683888
   1 0.755099279295
   2 0.740321072331
   3 0.772162530827
   4 0.723734077908
   5 1.24839200662
   6 1.40898342065
   7 1.0258949683
   8 0.967174395468
   9 0.284646568562
   0 0.850979246471
   1 0.873840312595
   2 0.837755893489
   3 1.03474389535
   4 0.481877513185
   5 1.32497888851
   6 1.58912455626
   7 1.01588247144
   8 0.923022954634
   9 0.284646568562
   0 1.29103237926
   1 0.898419075811
   2 0.834194903498
   3 1.03396248122
   4 0.481877513185
   5 1.322277961
   6 1.58912455626
   7 1.07134317401
   8 0.946935255156
   9 0.284646568562
   0 1.01567217057
   1 0.795752764284
   2 0.713680696378
   3 0.971616114634
   4 0.749813795333
   5 1.46034906469
   6 1.58912455626
   7 1.04614287283
   8 0.947988209339
   9 0.505698517454
   0 0.996145018018
   1 0.916757265503
   2 0.66838124918
   3 0.970666205402
   4 0.602363847587
   5 1.32560243194
   6 1.43490846461
   7 1.00015067581
   8 1.01660316629
   9 0.593934605842
   0 0.994612640399
   1 0.852586917261
   2 0.426669973013
   3 1.05004870923
   4 0.606399814421
   5 1.14610741126
   6 1.29440102154
   7 0.942762258022
   8 0.963653489097
   9 0.459908538332
   0 1.00989129211
   1 0.637488957109
   2 0.427237028067
   3 1.03537972155
   4 0.477310364794
   5 1.14470784814
   6 1.18809461205
   7 0.873917774655
   8 0.978417115188
   9 0.436104788353
   0 0.94685683712
   1 0.671368512992
   2 0.519946210291
   3 1.03931883876
   4 0.254115269721
   5 1.09288329315
   6 1.50339537568
   7 0.867368246781
   8 0.832619783803
   9 0.503282108706
   0 1.37753424842
   1 0.762029807968
